Place,avg_polarity,avg_subjectivity,review_count,dominant_sentiment
Gulaba,0.2924,0.5489,583,Positive
Tomb of Khwaza Khizr,0.2923,0.5699,13,Positive
Shivaji Park,0.2923,0.4958,351,Positive
Huma Temple,0.2923,0.5298,62,Positive
Baba Bhalku Railway Museum,0.2923,0.5093,15,Positive
Panorama Country Club Resorts Pvt Ltd,0.2923,0.6101,8,Positive
Ramaneeya Museum,0.2923,0.5552,2,Positive
Aruvikkara Dam,0.2922,0.5621,30,Positive
Mitha Pukhuri,0.2922,0.494,9,Positive
Ram Jhula,0.2922,0.533,900,Positive
Padi Sivan Temple,0.2922,0.5218,24,Positive
Satoddi Falls,0.2921,0.5503,6,Positive
Deviramma Temple,0.2921,0.5099,30,Positive
Katarniaghat Wildlife Sanctuary,0.2921,0.5685,21,Positive
Gurudwara Shri Guru Singh Sabha,0.2921,0.488,9,Positive
Dhoni Waterfalls,0.2921,0.5096,33,Positive
Group of Monuments at Hampi,0.292,0.5317,448,Positive
Arunachaleshwara Temple,0.292,0.5796,238,Positive
Statue Park,0.292,0.5697,69,Positive
Raj Ghat,0.292,0.5572,1045,Positive
Vastrapur Lake,0.2919,0.5254,247,Positive
Gagron Fort,0.2919,0.5533,25,Positive
Peethambara Peeth,0.2919,0.6026,12,Positive
Purjan Vihar,0.2919,0.5304,13,Positive
Eton Temple Convent School,0.2918,0.5619,2,Positive
JYES Farms,0.2918,0.6081,11,Positive
Pundarikakshan Perumal Temple,0.2918,0.4143,16,Positive
Anjaneya Temple,0.2918,0.5188,89,Positive
Sradhanjali Kanan,0.2917,0.5255,36,Positive
Bears Cave,0.2917,0.5083,1,Positive
Sree Subramanya Swami Temple,0.2917,0.5201,145,Positive
The Sculpture Park at Madhavendra Palace,0.2917,0.4938,2,Positive
Surya Mandir,0.2917,0.5048,80,Positive
Isa Khan's Tomb,0.2917,0.5738,95,Positive
Kaziranga National Park,0.2917,0.4905,23,Positive
Dakshina Kali Mandir Temple,0.2917,0.575,4,Positive
Neermahal Palace,0.2917,0.5327,142,Positive
Gurudwara Boli Sahib,0.2917,0.8667,2,Positive
Biradraj Temple,0.2917,0.5167,2,Positive
Jintur Neminath Jain Temple,0.2917,0.4583,2,Positive
Fluidsymmetry,0.2917,0.5757,59,Positive
Kollam Beach,0.2917,0.6027,332,Positive
Laxman Temple,0.2917,0.474,27,Positive
Ma Anandamayee Ashram,0.2917,0.4908,50,Positive
Mahishasura Rock,0.2916,0.6515,10,Positive
Ratnaghara,0.2916,0.5499,20,Positive
Tsunami Island,0.2916,0.5297,239,Positive
Kovai Kondattam,0.2916,0.4481,16,Positive
Handicrafts Centre,0.2916,0.6131,9,Positive
Ashtalakshmi Temple,0.2916,0.5609,293,Positive
The Saturday Night Market,0.2916,0.5487,913,Positive
Shashur Monastery,0.2915,0.6021,15,Positive
Manora Fort,0.2915,0.4326,14,Positive
Nichinai Pass,0.2915,0.6323,5,Positive
Dinosaurs Park,0.2914,0.5593,26,Positive
Natesan Park,0.2914,0.481,9,Positive
Trishundha Ganpati Temple,0.2913,0.6238,9,Positive
Mani Bhavan Gandhi Museum,0.2913,0.5246,1384,Positive
Ganesha Temple,0.2912,0.5524,30,Positive
Viswaroopa Adhivyadhihara Sri Bhaktha Anjaneyaswami Temple,0.2912,0.549,267,Positive
Sherbag Panchgani,0.2912,0.5374,38,Positive
Shri Shringeri Shankar Math,0.2912,0.5566,18,Positive
Panhala Fort,0.2912,0.5033,287,Positive
ArtDesh Foundation,0.2912,0.5817,2,Positive
Chini Mahal,0.2912,0.4627,47,Positive
Chitrakarini Temple,0.2911,0.45,7,Positive
Namgyal Tsemo Gompa,0.2911,0.5876,73,Positive
"Pakke Wildlife Sanctuary and Tiger Reserve,",0.2911,0.6129,15,Positive
Chetwoode Hall (Indian Military Academy),0.2911,0.5616,63,Positive
Jakhani Mata,0.2911,0.5976,55,Positive
Deltin Jaqk,0.2911,0.5499,375,Positive
M.D College,0.291,0.314,2,Positive
Kasar Devi Temple,0.291,0.5729,182,Positive
Chettinad,0.291,0.5812,37,Positive
Kanakeshwar Devasthan Temple,0.291,0.5807,55,Positive
Shakthan Thampuran Palace,0.291,0.4624,74,Positive
Papasnanam Beach/Varkala Beach,0.291,0.5462,135,Positive
Raman Science Centre,0.291,0.4791,55,Positive
Belapur Mango Garden,0.291,0.5369,34,Positive
Jumma Masjid,0.291,0.498,81,Positive
Ananthagiri Hills,0.291,0.5306,115,Positive
Mandaikkadu Devi Temple,0.291,0.6682,17,Positive
Tripura Government Museum,0.2909,0.4744,68,Positive
Samaspur Bird Sanctuary,0.2909,0.6364,1,Positive
Anandashram,0.2909,0.5149,20,Positive
Nakhoda Mosque,0.2909,0.5485,29,Positive
Gol Gumbaz,0.2908,0.539,348,Positive
Kurumpapatti Zoological Park,0.2908,0.5272,22,Positive
Gariahat Market,0.2908,0.5205,323,Positive
Vasudhara Falls,0.2908,0.6075,51,Positive
Osho Teerth Park,0.2908,0.5496,148,Positive
Dera Baba Bharbhag Singh,0.2907,0.5954,4,Positive
Vaikunta Perumal Temple,0.2907,0.5168,48,Positive
Chowalloor Shiva Temple,0.2907,0.5019,25,Positive
Kalimpong Roman Catholic Church,0.2907,0.5005,12,Positive
Pithalkhora Caves,0.2907,0.45,19,Positive
Sarojini Nagar Market,0.2907,0.5562,396,Positive
Suraj Tal,0.2907,0.6104,38,Positive
Karikkakom Chamundi Devi Temple,0.2907,0.5397,49,Positive
Athangudi Palace Tiles,0.2907,0.5841,22,Positive
Cavalry Tank Museum,0.2907,0.4577,59,Positive
Shri Siddh Vijay Ganesh Mandir,0.2907,0.6014,14,Positive
Pukka Pul,0.2906,0.5519,13,Positive
Gayatri Mandir,0.2906,0.5075,16,Positive
Zero point,0.2906,0.6125,60,Positive
Sothupparai Dam,0.2906,0.5208,8,Positive
Sirimane Falls,0.2906,0.5935,77,Positive
Garh Jungle,0.2905,0.5286,25,Positive
Savitri Temple,0.2905,0.4284,679,Positive
Butterfly Park,0.2905,0.5617,110,Positive
Parappally Beach,0.2905,0.7004,2,Positive
Raksha Shakti University,0.2905,0.5527,4,Positive
Rajat Prapat,0.2905,0.4105,14,Positive
Sambhar Salt Lake,0.2905,0.545,42,Positive
24 Avatars Group of Temples,0.2904,0.4032,11,Positive
Shyam Kund,0.2904,0.5237,34,Positive
Waghai Botanical Garden,0.2904,0.6082,45,Positive
Sivagiri,0.2904,0.5466,104,Positive
"Holy Cross Church, Cordel",0.2904,0.4337,13,Positive
Chennai Rail Museum,0.2903,0.5118,176,Positive
Talakona Waterfall,0.2903,0.5841,109,Positive
Khandar Fort,0.2903,0.5173,56,Positive
Sapni Fort,0.2903,0.4705,21,Positive
Sri Mookambika Temple,0.2902,0.5335,464,Positive
Balvatika,0.2902,0.5084,46,Positive
Beas Kund,0.2902,0.622,150,Positive
Kadambi Falls,0.2902,0.5685,12,Positive
Kottai Easwaran Temple,0.2902,0.6851,9,Positive
Gaumukh Waterfalls,0.2901,0.5703,3,Positive
Mahakaleshwar Temple,0.2901,0.577,4,Positive
Sajjangad,0.2901,0.5663,87,Positive
Adichikkavu Sree Durga Devi Kshetram Temple,0.29,0.5983,5,Positive
Gundi Sri Laxminarayana Temple,0.29,0.55,1,Positive
Ananthanatha Swami Temple,0.29,0.6312,9,Positive
Madan Mohan Temple,0.29,0.5404,126,Positive
Chemould Prescott Road,0.29,0.67,1,Positive
Imambara Hassanabad,0.29,0.3875,5,Positive
Shaukat Mahal,0.29,0.6313,19,Positive
India International Centre,0.29,0.5122,77,Positive
Discovery Village,0.29,0.5588,5,Positive
Kamaksha Devi Temple,0.29,0.474,14,Positive
Talao Pali Lake,0.2899,0.5603,51,Positive
Nagaon Beach,0.2899,0.5594,550,Positive
Brindabanchandra Temple,0.2899,0.4434,4,Positive
Arulmigu Sri Muppathamman Temple,0.2899,0.5392,17,Positive
Shri Saraswati Temple,0.2898,0.6111,3,Positive
Froggyland,0.2898,0.5588,17,Positive
Imagica Snow Park,0.2898,0.5827,271,Positive
Laxman Jhula Bridge,0.2898,0.5519,119,Positive
Manimuthar Waterfalls,0.2898,0.5528,53,Positive
Shivneri Fort,0.2898,0.5861,84,Positive
St. Josephs Cathedral,0.2898,0.4531,16,Positive
Urban Oasis Mall,0.2898,0.4716,50,Positive
Handi Khoh,0.2897,0.5709,93,Positive
Moti Talao,0.2897,0.5199,26,Positive
Basant Art Emporium,0.2897,0.551,15,Positive
Revival Centre AG Church,0.2897,0.5308,3,Positive
Animal Aid Unlimited,0.2896,0.6257,53,Positive
Dhakte Tuljapur Temple,0.2896,0.6833,2,Positive
Carmel of Christ King,0.2896,0.4153,4,Positive
Raj Mahal,0.2896,0.75,2,Positive
Hari Rai Temple,0.2896,0.6951,4,Positive
Maharaja Sansar Chandra Museum & Cafe,0.2896,0.4181,5,Positive
City Palace,0.2896,0.532,134,Positive
Tikona Fort,0.2895,0.6082,93,Positive
Then -Tirupathi,0.2895,0.5666,46,Positive
"Guruvayur Temple, Nettigere, Bangalore",0.2895,0.5678,22,Positive
Amdavad ni Gufa,0.2895,0.5639,97,Positive
Daring Badi,0.2895,0.5766,23,Positive
Kirkee War Cemetery,0.2895,0.5205,70,Positive
Dhobi Waterfall,0.2895,0.5261,11,Positive
Aurangabad Caves,0.2895,0.5218,315,Positive
Holy Trinity Church,0.2894,0.5147,80,Positive
Arasavilli Suryanarayana Temple,0.2894,0.5165,41,Positive
Gufa Mandir,0.2894,0.5097,31,Positive
St John's Church,0.2894,0.4372,14,Positive
Tanot Mata Temple,0.2894,0.5275,698,Positive
Hidden Vilage,0.2894,0.5706,16,Positive
Goga Baba Hill,0.2894,0.5436,21,Positive
Shravanabelgola Jain Temple,0.2894,0.5729,208,Positive
Shimlipal National Park,0.2893,0.5297,39,Positive
Wax Planet,0.2893,0.538,19,Positive
Puri Light House,0.2893,0.5558,64,Positive
Orma Masjid,0.2892,0.3925,3,Positive
Bodyguard Muniswaran Temple,0.2892,0.5542,3,Positive
Flora Fountain,0.2892,0.5365,177,Positive
Devi Temple,0.2892,0.4614,23,Positive
Kerala Kalamandalam,0.2891,0.5582,45,Positive
Gurudwara Bhatta Sahib,0.2891,0.5329,19,Positive
Shah Najaf Imambara,0.2891,0.4866,51,Positive
Shri Naguesh Temple,0.289,0.553,41,Positive
Sagareshwar Wildlife Sanctuary,0.289,0.4982,10,Positive
Ralamandal Wildlife Sanctuary,0.2889,0.526,67,Positive
Chandi Temple,0.2889,0.6622,3,Positive
Shankhalipi Inscriptions,0.2889,0.6009,3,Positive
Jagannath Mahadev Temple,0.2889,0.5061,5,Positive
Veda Mandir Temple,0.2889,0.5135,27,Positive
Flagstaff Tower,0.2889,0.4872,5,Positive
Group of Monuments in Pattadakal,0.2889,0.5541,173,Positive
108 Parshwanath Bhaktivihar Tirth,0.2889,0.6,1,Positive
Vaidyanatheswara Temple,0.2889,0.5398,23,Positive
Napier Bridge,0.2889,0.3833,3,Positive
Pandit Jawaharlal Nehru National Park,0.2889,0.4694,9,Positive
Sachcha Baba Ashram,0.2888,0.4691,11,Positive
Community Science Centre and Planetarium,0.2888,0.5717,15,Positive
Nareshwar Dham,0.2888,0.5088,53,Positive
Jewel Of Navi Mumbai,0.2888,0.5347,53,Positive
"Shershah Suri’s Tomb,",0.2888,0.5112,39,Positive
Sree Narayana Mandira Samiti,0.2888,0.5943,8,Positive
Vallam Hill Cave temple,0.2887,0.4651,5,Positive
Saint Chavara Pilgrim Centre,0.2887,0.4284,7,Positive
Eachanari Vinayagar Temple,0.2887,0.5387,233,Positive
Odisha Crafts Museum - Kala Bhoomi,0.2887,0.6394,11,Positive
Van Vihar National Park,0.2887,0.5267,342,Positive
Rajbagh Beach,0.2887,0.567,33,Positive
Roman Catholic Church,0.2887,0.4919,13,Positive
Palyul Namdroling Temple,0.2887,0.5809,3,Positive
Sai Baba Temple,0.2886,0.5325,396,Positive
Saheb Bandh,0.2886,0.5814,23,Positive
Welcome Shopping Mall,0.2886,0.6001,4,Positive
Rana Pratap Sagar Dam,0.2885,0.45,10,Positive
Kote Venkataramana Temple,0.2885,0.4994,26,Positive
Surkanda Devi Temple,0.2885,0.5608,125,Positive
Salasar Balaji Temple,0.2885,0.5503,267,Positive
Radha Art Gallery,0.2885,0.4885,2,Positive
Gopalaswami Betta,0.2884,0.5916,70,Positive
Chogskhor Monastery,0.2884,0.5265,28,Positive
Sarnath Deer Park,0.2884,0.6607,3,Positive
Clover Greens,0.2884,0.5641,9,Positive
Western Ghats,0.2884,0.4919,283,Positive
Brahmagiri Hill,0.2884,0.5217,49,Positive
Indira Gandhi Planetarium,0.2884,0.5538,22,Positive
Hazaribagh Wildlife Sanctuary,0.2884,0.5968,8,Positive
Colvin Taluqdars' College,0.2884,0.4642,22,Positive
Shirdi Sai Baba Temple,0.2884,0.5363,295,Positive
Nuranang Falls,0.2883,0.5876,142,Positive
Chakratirth Beach,0.2883,0.5963,63,Positive
Sathyamangalam Tiger Reserve,0.2883,0.5827,13,Positive
Ram Chandra Shahi Museum,0.2883,0.5336,4,Positive
Dharashiv Caves,0.2883,0.4547,6,Positive
Surya Sen Park,0.2883,0.6326,11,Positive
Shell City,0.2883,0.7188,9,Positive
St. Mary’s Syro-Malabar Catholic Church,0.2883,0.4383,5,Positive
Kynrem Falls,0.2882,0.5848,29,Positive
Kodandaramaswami Temple,0.2882,0.5471,33,Positive
Sidh Baba Ka Mandir,0.2882,0.5321,57,Positive
Hiralakshmi Memorial Craft Park,0.2882,0.513,87,Positive
Bhau Daji Lad Museum,0.2881,0.5308,190,Positive
S.M. Street,0.2881,0.546,111,Positive
Medicinal cum Herb Garden,0.2881,0.7762,1,Positive
Marine Aquarium Paradeep,0.2881,0.5278,10,Positive
Karaimadai Ranganathar Temple,0.288,0.5645,24,Positive
Chitkul,0.288,0.5866,374,Positive
DLF Mega Mall,0.288,0.536,38,Positive
Agastya Mala,0.288,0.4619,57,Positive
Siddhar Temple,0.288,0.4988,22,Positive
Ambotia Shiva Mandir Temple,0.288,0.5085,8,Positive
Sanjay Gandhi National Park,0.2879,0.5326,858,Positive
Vivekananda House,0.2879,0.4937,173,Positive
Kere Anjaneya Temple,0.2879,0.5576,3,Positive
Barasat Stadium,0.2879,0.4665,5,Positive
Tiger Cave,0.2879,0.528,65,Positive
Puthenmalika (Kuthiramalika) Palace,0.2878,0.5011,202,Positive
Malviya Bridge,0.2878,0.432,21,Positive
Bhatye Beach,0.2878,0.5639,98,Positive
Statue of King Edward VII,0.2877,0.5469,8,Positive
Kasauli Baptist Church,0.2877,0.4896,79,Positive
Thirumalai Kovil,0.2877,0.6284,34,Positive
Mahatma Gandhi (MG) Road,0.2876,0.5083,1221,Positive
Milan Theatre,0.2876,0.6431,3,Positive
Japani Bazaar,0.2876,0.5693,21,Positive
AP State Museum,0.2876,0.5111,29,Positive
Sobha City Mall,0.2876,0.5062,81,Positive
Ganesh Gogoi Kabita Kanon,0.2875,0.4264,3,Positive
Sunder Kund (Saunder's Pool),0.2875,0.6518,1,Positive
Shree Ganesh Sai Temple,0.2875,0.5438,2,Positive
Rajawadi Garden,0.2875,0.325,2,Positive
Thongsa Gompa,0.2875,0.3667,3,Positive
NV Eco-Farm,0.2875,0.526,9,Positive
Subham Grand,0.2875,0.5625,2,Positive
Art World,0.2875,0.7991,2,Positive
Maa Annapurna Mandir,0.2875,0.6625,1,Positive
Mandvi Beach,0.2874,0.5753,110,Positive
Gurudwara Shri Mehdiana Sahib,0.2874,0.4881,6,Positive
Carver Marsh Monument,0.2874,0.5181,25,Positive
Almatti Dam,0.2874,0.5294,75,Positive
Triton Mall,0.2873,0.5288,39,Positive
Ashta Lakshmi Temple,0.2873,0.528,19,Positive
Kanva Dam,0.2873,0.5865,19,Positive
Phyang Monastery,0.2873,0.5415,43,Positive
Tropical Spice Plantation,0.2873,0.5719,362,Positive
Karkala Gomateshwara Statue,0.2873,0.5355,77,Positive
Shehzadi Ka Rauza,0.2872,0.6592,5,Positive
Sumitranandan pant gallery,0.2872,0.515,22,Positive
Vidhan Bhavan,0.2872,0.4546,8,Positive
Tsuk La Khang Monastery,0.2872,0.5753,10,Positive
Bison Valley,0.2872,0.5955,24,Positive
Kadri Hill Park,0.2872,0.5333,61,Positive
Sao Tome Old Quarter,0.2872,0.4691,14,Positive
Bhupen Hazarika Setu - Dhola-Sadiya Bridge,0.2871,0.6093,12,Positive
Brihaspati Dham Mandir,0.2871,0.5682,2,Positive
Naval Aviation Museum,0.2871,0.5266,179,Positive
Kanpur Memorial Church,0.287,0.4928,38,Positive
Matsyafed Fish Farm,0.287,0.5157,32,Positive
Pandit Jawaharlal Nehru Botanical Garden,0.287,0.5825,5,Positive
Nandankanan Zoological Park,0.287,0.5086,881,Positive
Shenduruny Wildlife Sanctuary,0.287,0.4979,16,Positive
Swami Malai Temple,0.2869,0.5424,79,Positive
Radha Damodar Temple,0.2869,0.5755,64,Positive
Paradip Port,0.2869,0.5635,25,Positive
Galaxy Mall,0.2869,0.4522,54,Positive
Crown Plaza Mall,0.2869,0.5117,22,Positive
Uncle John i-Drive,0.2868,0.5146,13,Positive
Jhansi Fort,0.2867,0.5294,207,Positive
Baba Munjeshwar Nath Mandir,0.2867,0.3983,5,Positive
Meera Bai (Charbhuja) Temple,0.2866,0.6045,14,Positive
Jaganmohan Palace Art Gallery And Auditorium,0.2866,0.561,336,Positive
Dal Lake,0.2866,0.5966,5032,Positive
Palolem Island Reserve,0.2866,0.5225,15,Positive
Satpura National Park,0.2866,0.5626,172,Positive
Athoor Village,0.2866,0.5357,8,Positive
Kutch Desert Wildlife Sanctuary,0.2865,0.6069,11,Positive
Shri Tatya Kote Samadhi,0.2865,0.5679,14,Positive
Sukrala Mata Temple,0.2865,0.5845,7,Positive
Sandalwood Ayurveda,0.2865,0.4231,24,Positive
Koilsagar Dam,0.2865,0.5921,3,Positive
The Western Mountains,0.2865,0.6069,12,Positive
Warangal Fort,0.2865,0.5037,161,Positive
Fairy Falls,0.2864,0.5929,77,Positive
Visakhapatnam Zoo,0.2864,0.5278,240,Positive
G.D. Naidu Industrial Exhibition,0.2864,0.4952,53,Positive
Aarupadai Veedu Temple,0.2864,0.5528,88,Positive
Harmony Arts,0.2864,0.5121,16,Positive
Japanese Temple,0.2864,0.5299,22,Positive
Bharat Mata Temple,0.2864,0.533,108,Positive
Fagu Ski Resort,0.2864,0.5384,38,Positive
Harshat Mata Temple,0.2864,0.5277,133,Positive
Khwaja Bande Nawaz Dargah,0.2864,0.4691,51,Positive
Bhojeshwar Temple,0.2864,0.5836,147,Positive
Maasa Miniature Art,0.2864,0.684,12,Positive
Kumbakkarai Falls,0.2864,0.5439,35,Positive
Kherbawani Asthapan,0.2863,0.4847,8,Positive
Highfield Tea Factory,0.2863,0.5667,294,Positive
Piran Kaliyar Sharif,0.2863,0.4739,33,Positive
Chittaranjan Park Kali Mandir,0.2863,0.5647,32,Positive
Bhatkal Light House,0.2863,0.7208,3,Positive
Tea Town Kerala - Wayanad,0.2863,0.3543,7,Positive
Shree Radha Ras Bihari Ashta Sakhi Temple,0.2863,0.5361,15,Positive
Indian Cartoon Gallery,0.2863,0.502,7,Positive
Gandhi Nagar Gruh Town Hall,0.2862,0.4485,105,Positive
MelGhat Tiger Reserve,0.2862,0.5543,43,Positive
Lungchok Valley,0.2862,0.7188,2,Positive
Daulat Bagh Garden,0.2862,0.526,53,Positive
Hanuman Temple of SIES,0.2862,0.5555,152,Positive
Bharati Government Park,0.2862,0.5272,299,Positive
Rewalsar Lake,0.2862,0.5627,97,Positive
Rachakonda Fort,0.2862,0.4593,10,Positive
Tarna Devi Temple,0.2861,0.5069,20,Positive
1 MG Lido Mall,0.2861,0.5491,107,Positive
Bhairavakona,0.2861,0.5105,6,Positive
Governor's House Raj Bhawan,0.2861,0.5108,124,Positive
Chhoie Waterfall,0.2861,0.5,6,Positive
Baba Ramdev Temple,0.2861,0.5849,72,Positive
Saras Garden,0.286,0.5064,11,Positive
Gorewada Lake,0.286,0.5821,25,Positive
St. George's Cathedral,0.286,0.5165,12,Positive
Bugle Rock,0.286,0.59,70,Positive
Akasa Ganga,0.286,0.5622,50,Positive
Rassaz Shopping Mall,0.286,0.4603,5,Positive
Chhota Imambara,0.286,0.538,283,Positive
Thousand Pillar Temple,0.286,0.4808,212,Positive
Indian Veterinary Research Institute,0.286,0.4957,44,Positive
Tomb of St. Francis Xavier,0.2859,0.4998,549,Positive
Rajkumar College,0.2859,0.4282,78,Positive
Ladghar Beach,0.2858,0.56,187,Positive
Marayoor Sandalwood Forest,0.2858,0.4965,20,Positive
Kharbuja Mahal,0.2858,0.6031,4,Positive
Walayar Dam,0.2858,0.4576,9,Positive
Kamala The Craft Outlet,0.2857,0.5166,9,Positive
Murud Beach,0.2857,0.5635,236,Positive
Sri Ramanaadheswarar Temple,0.2857,0.5,1,Positive
Cuttack Chandi Temple,0.2857,0.5306,85,Positive
Vekkali Amman Temple,0.2857,0.5647,50,Positive
Radha Krushna Temple,0.2857,0.5357,1,Positive
Sarvasiddhi Vijaya Vinayak,0.2857,0.5,1,Positive
Kattabomman Memorial Fort,0.2856,0.425,23,Positive
Anderson Church,0.2856,0.6061,3,Positive
Sant Lilashah Kutiya,0.2856,0.5044,5,Positive
Acorn Arcade,0.2856,0.5977,12,Positive
Narayan-Nagini Temple,0.2856,0.474,9,Positive
Svaram,0.2856,0.5299,8,Positive
Hare Rama Hare Krishna Mall,0.2856,0.7583,3,Positive
Gandipet Lake,0.2856,0.5219,83,Positive
Shri Bramalingeshwara Temple,0.2856,0.5663,4,Positive
Mirabai Temple,0.2855,0.5763,11,Positive
St. Michael's Church,0.2855,0.5078,93,Positive
Kelshi Beach,0.2855,0.5976,9,Positive
Namgyal Tsemo Monastery,0.2855,0.5422,49,Positive
Thenmala Dam,0.2854,0.5609,73,Positive
Bajrangarh Fort,0.2853,0.549,11,Positive
Plus Valley,0.2852,0.7212,4,Positive
Achanakmar Wildlife Sanctuary,0.2852,0.5074,51,Positive
Vengurla Malvan Beach,0.2852,0.5759,33,Positive
Vainguinim Beach,0.2852,0.5614,59,Positive
Arulmigu Subramaniya Swamy Temple,0.2852,0.5422,24,Positive
Cotigao Wildlife Sanctuary,0.2852,0.4955,22,Positive
Pichavaram,0.2851,0.5687,41,Positive
Bhagawan Bahubali Statue (Gommateshwara),0.2851,0.5447,333,Positive
Mayodiya Pass,0.285,0.6755,11,Positive
Devi Art Foundation,0.285,0.5422,16,Positive
Jenis Grapes,0.285,0.5596,5,Positive
Assam Rajyik State Museum,0.285,0.5339,55,Positive
Malanggad,0.285,0.5508,29,Positive
Som Dutt Plaza,0.285,0.4031,7,Positive
Swami Vivekanand Park,0.2849,0.585,18,Positive
Ghoradeshwar Temple,0.2849,0.5682,20,Positive
Pilucha Dhabdhaba Waterfalls,0.2849,0.5257,4,Positive
Babore Temples,0.2849,0.5583,6,Positive
Dasaswamedh Ghat,0.2848,0.5494,1494,Positive
Sri Sri Auniati Satra,0.2848,0.4981,5,Positive
Banasura Spices Garden,0.2848,0.5254,7,Positive
Olakaruvi Falls,0.2848,0.5588,18,Positive
The Kanakakunnu Palace,0.2848,0.5083,70,Positive
Anegudde Vinayaka Temple,0.2848,0.5579,152,Positive
Gurudwara Nanaksar Jagroan,0.2848,0.497,72,Positive
Charar-e-Sharif,0.2848,0.5123,48,Positive
Chandrahasini Devi Temple,0.2847,0.4167,6,Positive
Crossroads Mall,0.2847,0.5075,45,Positive
Gurdwara Sri Hemkund Sahib,0.2847,0.5768,22,Positive
Atomic Energy Junior College,0.2847,0.5199,7,Positive
Ekalavya kalari,0.2847,0.4697,4,Positive
Octopus Surf School Goa,0.2846,0.4981,6,Positive
Patal Pani  Waterfall,0.2846,0.5848,17,Positive
Shani Maharaj temple,0.2845,0.4619,7,Positive
Imam Nasir Mausoleum,0.2845,0.7119,2,Positive
La Vida Mall,0.2845,0.4437,4,Positive
Siyali Mahadev Temple,0.2845,0.5257,60,Positive
Pazhassi Kudeeram,0.2844,0.55,8,Positive
Thai Temple,0.2844,0.5626,54,Positive
Sita Rasoi,0.2844,0.4359,7,Positive
Goa Water Sports,0.2844,0.45,4,Positive
Khodiyar Temple,0.2844,0.4361,4,Positive
Jamula Temple,0.2844,0.5596,28,Positive
Thirunakkara Mahadeva Temple,0.2844,0.5811,20,Positive
Baradari Iwaz Khan Aqueduct,0.2844,0.6583,4,Positive
Birthplace of Sri Adi Shankara,0.2844,0.5095,89,Positive
All Saints Church,0.2844,0.5005,126,Positive
Manjarabad Fort,0.2843,0.5622,240,Positive
Ripples Mall,0.2842,0.5553,23,Positive
State Museum,0.2842,0.4696,15,Positive
Kaleshwaram Temple,0.2842,0.6466,7,Positive
Panchet Dam,0.2842,0.5532,48,Positive
Prachin Konkan Museum,0.2842,0.5114,263,Positive
Moila Top,0.2842,0.4584,6,Positive
Indira Gandhi Sports Complex,0.2842,0.3693,13,Positive
Jami Masjid,0.2842,0.5131,375,Positive
Digha Beach,0.2842,0.5542,314,Positive
Vidyavasini Park,0.2841,0.5472,11,Positive
Koel View Point,0.2841,0.6417,10,Positive
Durgiana Temple,0.2841,0.5498,835,Positive
Banaras Toy Museum,0.284,0.6211,3,Positive
Johnson and Johnson Garden,0.284,0.6139,4,Positive
Bhatghar Dam,0.284,0.5577,20,Positive
Gabbar Hill,0.284,0.5232,89,Positive
Lord Buddha Statue & Park,0.284,0.5449,30,Positive
Suyambulingaswamy Temple,0.284,0.5004,14,Positive
Joychandi Pahar,0.2839,0.6039,67,Positive
Sri Kalahasteeswara Swami Temple,0.2839,0.548,339,Positive
Gurgaon Polo and Equestrian Club,0.2839,0.5262,6,Positive
Miniature World Museum,0.2839,0.5154,22,Positive
Evergreen Spicegarden,0.2838,0.5234,12,Positive
Prahlad Nagar Garden,0.2838,0.5238,70,Positive
Vaishno Devi,0.2838,0.5289,71,Positive
Devguradia Shiva Mandir,0.2838,0.5589,26,Positive
Saras Baug,0.2838,0.5598,155,Positive
Indian Museum Ship (Vikrant),0.2838,0.4674,29,Positive
